,Alice_a,out
6326,5,365.0
6327,82,442.0
6328,39,399.0
6329,22,382.0
6330,69,429.0
6331,49,409.0
6332,93,453.0
6333,22,382.0
6334,5,365.0
6335,42,402.0
6336,53,413.0
6337,75,435.0
6338,2,362.0
6339,30,390.0
6340,55,415.0
6341,43,403.0
6342,34,394.0
6343,92,452.0
6344,80,440.0
6345,24,384.0
6346,23,383.0
6347,62,422.0
6348,32,392.0
6349,9,369.0
6350,77,437.0
6351,13,373.0
6352,9,369.0
6353,42,402.0
6354,11,371.0
6355,36,396.0
6356,53,413.0
6357,77,437.0
6358,38,398.0
6359,2,362.0
6360,71,431.0
6361,45,405.0
6362,86,446.0
6363,3,363.0
6364,29,389.0
6365,84,444.0
6366,69,429.0
6367,36,396.0
6368,85,445.0
6369,43,403.0
6370,99,459.0
6371,20,380.0
6372,76,436.0
6373,25,385.0
6374,63,423.0
6375,63,423.0
6376,32,392.0
6377,85,445.0
6378,99,459.0
6379,65,425.0
6380,74,434.0
6381,21,381.0
6382,7,367.0
6383,83,443.0
6384,9,369.0
6385,81,441.0
6386,34,394.0
6387,70,430.0
6388,20,380.0
6389,25,385.0
6390,35,395.0
6391,61,421.0
6392,35,395.0
6393,77,437.0
6394,81,441.0
6395,48,408.0
6396,27,387.0
6397,60,420.0
6398,26,386.0
6399,98,458.0
6400,59,419.0
6401,60,420.0
6402,32,392.0
6403,98,458.0
6404,52,412.0
6405,80,440.0
6406,44,404.0
6407,41,401.0
6408,52,412.0
6409,10,370.0
6410,97,457.0
6411,17,377.0
6412,94,454.0
6413,76,436.0
6414,29,389.0
6415,34,394.0
6416,19,379.0
6417,88,448.0
6418,23,383.0
6419,82,442.0
6420,4,364.0
6421,39,399.0
6422,16,376.0
6423,63,423.0
6424,63,423.0
6425,96,456.0
6426,10,370.0
6427,25,385.0
6428,81,441.0
6429,52,412.0
6430,27,387.0
6431,86,446.0
6432,98,458.0
6433,11,371.0
6434,38,398.0
6435,51,411.0
6436,53,413.0
6437,76,436.0
6438,50,410.0
6439,49,409.0
6440,22,382.0
6441,13,373.0
6442,37,397.0
6443,40,400.0
6444,53,413.0
6445,60,420.0
6446,29,389.0
6447,19,379.0
6448,76,436.0
6449,80,440.0
6450,55,415.0
6451,74,434.0
6452,89,449.0
6453,16,376.0
6454,47,407.0
6455,54,414.0
6456,96,456.0
6457,18,378.0
6458,77,437.0
6459,38,398.0
6460,80,440.0
6461,24,384.0
6462,51,411.0
6463,14,374.0
6464,23,383.0
6465,57,417.0
6466,95,455.0
6467,39,399.0
6468,36,396.0
6469,100,460.0
6470,95,455.0
6471,62,422.0
6472,14,374.0
6473,89,449.0
6474,50,410.0
6475,1,361.0
6476,63,423.0
6477,12,372.0
6478,7,367.0
6479,6,366.0
6480,40,400.0
6481,74,434.0
6482,29,389.0
6483,33,393.0
6484,74,434.0
6485,92,452.0
6486,79,439.0
6487,93,453.0
6488,57,417.0
6489,93,453.0
6490,31,391.0
6491,43,403.0
6492,9,369.0
6493,14,374.0
6494,62,422.0
6495,83,443.0
6496,39,399.0
6497,12,372.0
6498,55,415.0
6499,47,407.0
6500,19,379.0
6501,76,436.0
6502,92,452.0
6503,48,408.0
6504,76,436.0
6505,73,433.0
6506,82,442.0
6507,2,362.0
6508,43,403.0
6509,11,371.0
6510,75,435.0
6511,90,450.0
6512,50,410.0
6513,4,364.0
6514,81,441.0
6515,62,422.0
6516,0,360.0
6517,10,370.0
6518,19,379.0
6519,9,369.0
6520,38,398.0
6521,10,370.0
6522,18,378.0
6523,8,368.0
6524,14,374.0
6525,79,439.0
6526,92,452.0
6527,39,399.0
6528,13,373.0
6529,93,453.0
6530,16,376.0
6531,44,404.0
6532,61,421.0
6533,52,412.0
6534,51,411.0
6535,100,460.0
6536,93,453.0
6537,80,440.0
6538,25,385.0
6539,36,396.0
6540,31,391.0
6541,88,448.0
6542,74,434.0
6543,63,423.0
6544,25,385.0
6545,30,390.0
6546,68,428.0
6547,20,380.0
6548,93,453.0
6549,83,443.0
6550,26,386.0
6551,74,434.0
6552,18,378.0
6553,7,367.0
6554,92,452.0
6555,14,374.0
6556,61,421.0
6557,99,459.0
6558,94,454.0
6559,17,377.0
6560,93,453.0
6561,28,388.0
6562,70,430.0
6563,37,397.0
6564,80,440.0
6565,44,404.0
6566,59,419.0
6567,96,456.0
6568,4,364.0
6569,100,460.0
6570,5,365.0
6571,2,362.0
6572,63,423.0
6573,0,360.0
6574,96,456.0
6575,56,416.0
6576,26,386.0
6577,63,423.0
6578,0,360.0
6579,36,396.0
6580,33,393.0
6581,0,360.0
6582,84,444.0
6583,37,397.0
6584,79,439.0
6585,12,372.0
6586,55,415.0
6587,66,426.0
6588,100,460.0
6589,25,385.0
6590,35,395.0
6591,67,427.0
6592,20,380.0
6593,17,377.0
6594,71,431.0
6595,8,368.0
6596,49,409.0
6597,40,400.0
6598,89,449.0
6599,9,369.0
6600,16,376.0
6601,75,435.0
6602,58,418.0
6603,68,428.0
6604,83,443.0
6605,87,447.0
6606,92,452.0
6607,78,438.0
6608,50,410.0
6609,61,421.0
6610,92,452.0
6611,50,410.0
6612,53,413.0
6613,39,399.0
6614,0,360.0
6615,34,394.0
6616,7,367.0
6617,31,391.0
6618,52,412.0
6619,43,403.0
6620,100,460.0
6621,16,376.0
6622,62,422.0
6623,9,369.0
6624,63,423.0
6625,88,448.0
6626,46,406.0
6627,15,375.0
6628,15,375.0
6629,0,360.0
6630,55,415.0
6631,87,447.0
6632,84,444.0
6633,83,443.0
6634,51,411.0
6635,90,450.0
6636,84,444.0
6637,17,377.0
6638,67,427.0
6639,6,366.0
6640,11,371.0
6641,60,420.0
6642,53,413.0
6643,77,437.0
6644,0,360.0
6645,75,435.0
6646,84,444.0
6647,33,393.0
6648,23,383.0
6649,28,388.0
6650,72,432.0
6651,46,406.0
6652,60,420.0
6653,36,396.0
6654,56,416.0
6655,8,368.0
6656,18,378.0
6657,69,429.0
6658,8,368.0
6659,65,425.0
6660,10,370.0
6661,71,431.0
6662,21,381.0
6663,42,402.0
6664,80,440.0
6665,52,412.0
6666,11,371.0
6667,58,418.0
6668,19,379.0
6669,3,363.0
6670,42,402.0
6671,92,452.0
6672,1,361.0
6673,97,457.0
6674,35,395.0
6675,11,371.0
6676,7,367.0
6677,97,457.0
6678,24,384.0
6679,29,389.0
6680,29,389.0
6681,75,435.0
6682,93,453.0
6683,61,421.0
6684,97,457.0
6685,10,370.0
6686,1,361.0
6687,85,445.0
6688,23,383.0
6689,54,414.0
6690,79,439.0
6691,32,392.0
6692,62,422.0
6693,74,434.0
6694,7,367.0
6695,87,447.0
6696,74,434.0
6697,83,443.0
6698,6,366.0
6699,75,435.0
6700,44,404.0
6701,80,440.0
6702,61,421.0
6703,14,374.0
6704,18,378.0
6705,64,424.0
6706,35,395.0
6707,70,430.0
6708,68,428.0
6709,43,403.0
6710,59,419.0
6711,2,362.0
6712,26,386.0
6713,8,368.0
6714,71,431.0
6715,44,404.0
6716,72,432.0
6717,94,454.0
6718,65,425.0
6719,13,373.0
6720,66,426.0
6721,89,449.0
6722,32,392.0
6723,12,372.0
6724,23,383.0
6725,67,427.0
6726,54,414.0
6727,53,413.0
6728,50,410.0
6729,91,451.0
6730,74,434.0
6731,49,409.0
6732,64,424.0
6733,89,449.0
6734,11,371.0
6735,32,392.0
6736,63,423.0
6737,95,455.0
6738,50,410.0
6739,22,382.0
6740,47,407.0
6741,55,415.0
6742,68,428.0
6743,7,367.0
6744,27,387.0
6745,99,459.0
6746,26,386.0
6747,37,397.0
6748,27,387.0
6749,66,426.0
6750,7,367.0
6751,53,413.0
6752,61,421.0
6753,99,459.0
6754,72,432.0
6755,14,374.0
6756,99,459.0
6757,41,401.0
6758,72,432.0
6759,60,420.0
6760,26,386.0
6761,35,395.0
6762,72,432.0
6763,90,450.0
6764,80,440.0
6765,90,450.0
6766,74,434.0
6767,87,447.0
6768,23,383.0
6769,43,403.0
6770,57,417.0
6771,54,414.0
6772,57,417.0
6773,33,393.0
6774,78,438.0
6775,82,442.0
6776,9,369.0
6777,94,454.0
6778,7,367.0
6779,34,394.0
6780,31,391.0
6781,49,409.0
6782,32,392.0
6783,89,449.0
6784,4,364.0
6785,77,437.0
6786,91,451.0
6787,24,384.0
6788,36,396.0
6789,91,451.0
6790,58,418.0
6791,94,454.0
6792,19,379.0
6793,17,377.0
6794,70,430.0
6795,9,369.0
6796,24,384.0
6797,16,376.0
6798,38,398.0
6799,21,381.0
6800,44,404.0
6801,32,392.0
6802,32,392.0
6803,68,428.0
6804,21,381.0
6805,52,412.0
6806,95,455.0
6807,49,409.0
6808,16,376.0
6809,82,442.0
6810,96,456.0
6811,6,366.0
6812,22,382.0
6813,29,389.0
6814,98,458.0
6815,9,369.0
6816,19,379.0
6817,78,438.0
6818,42,402.0
6819,67,427.0
6820,71,431.0
6821,4,364.0
6822,43,403.0
6823,43,403.0
6824,56,416.0
6825,74,434.0
6826,33,393.0
6827,10,370.0
6828,94,454.0
6829,92,452.0
6830,29,389.0
6831,31,391.0
6832,43,403.0
6833,31,391.0
6834,20,380.0
6835,7,367.0
6836,56,416.0
6837,94,454.0
6838,20,380.0
6839,13,373.0
6840,40,400.0
6841,83,443.0
6842,56,416.0
6843,83,443.0
6844,70,430.0
6845,13,373.0
6846,38,398.0
6847,20,380.0
6848,68,428.0
6849,46,406.0
6850,58,418.0
6851,54,414.0
6852,17,377.0
6853,10,370.0
6854,19,379.0
6855,55,415.0
6856,72,432.0
6857,11,371.0
6858,97,457.0
6859,83,443.0
6860,59,419.0
6861,15,375.0
6862,51,411.0
6863,38,398.0
6864,74,434.0
6865,51,411.0
6866,48,408.0
6867,85,445.0
6868,2,362.0
6869,92,452.0
6870,28,388.0
6871,28,388.0
6872,33,393.0
6873,57,417.0
6874,85,445.0
6875,50,410.0
6876,34,394.0
6877,39,399.0
6878,99,459.0
6879,77,437.0
6880,74,434.0
6881,46,406.0
6882,13,373.0
6883,71,431.0
6884,97,457.0
6885,39,399.0
6886,6,366.0
6887,44,404.0
6888,84,444.0
6889,93,453.0
6890,29,389.0
6891,54,414.0
6892,85,445.0
6893,40,400.0
6894,88,448.0
6895,74,434.0
6896,48,408.0
6897,69,429.0
6898,36,396.0
6899,54,414.0
6900,94,454.0
6901,84,444.0
6902,65,425.0
6903,82,442.0
6904,72,432.0
6905,9,369.0
6906,72,432.0
6907,52,412.0
6908,29,389.0
6909,30,390.0
6910,74,434.0
6911,55,415.0
6912,96,456.0
6913,45,405.0
6914,35,395.0
6915,40,400.0
6916,96,456.0
6917,3,363.0
6918,59,419.0
6919,51,411.0
6920,55,415.0
6921,91,451.0
6922,51,411.0
6923,81,441.0
6924,40,400.0
6925,66,426.0
6926,19,379.0
6927,92,452.0
6928,33,393.0
6929,93,453.0
6930,73,433.0
6931,18,378.0
6932,60,420.0
6933,79,439.0
6934,58,418.0
6935,21,381.0
6936,77,437.0
6937,88,448.0
6938,82,442.0
6939,58,418.0
6940,69,429.0
6941,76,436.0
6942,64,424.0
6943,99,459.0
6944,72,432.0
6945,54,414.0
6946,13,373.0
6947,42,402.0
6948,22,382.0
6949,58,418.0
6950,39,399.0
6951,91,451.0
6952,5,365.0
6953,20,380.0
6954,34,394.0
6955,100,460.0
6956,0,360.0
6957,72,432.0
6958,74,434.0
6959,68,428.0
6960,51,411.0
6961,10,370.0
6962,78,438.0
6963,90,450.0
6964,43,403.0
6965,9,369.0
6966,55,415.0
6967,49,409.0
6968,31,391.0
6969,33,393.0
6970,0,360.0
6971,46,406.0
6972,19,379.0
6973,5,365.0
6974,61,421.0
6975,66,426.0
6976,32,392.0
6977,39,399.0
6978,13,373.0
6979,55,415.0
6980,0,360.0
6981,36,396.0
6982,28,388.0
6983,94,454.0
6984,13,373.0
6985,72,432.0
6986,79,439.0
6987,99,459.0
6988,42,402.0
6989,19,379.0
6990,99,459.0
6991,45,405.0
6992,29,389.0
6993,100,460.0
6994,9,369.0
6995,14,374.0
6996,50,410.0
6997,10,370.0
6998,51,411.0
6999,2,362.0
7000,67,427.0
7001,78,438.0
7002,60,420.0
7003,85,445.0
7004,34,394.0
7005,32,392.0
7006,84,444.0
7007,42,402.0
7008,91,451.0
7009,11,371.0
7010,18,378.0
7011,65,425.0
7012,18,378.0
7013,50,410.0
7014,11,371.0
7015,53,413.0
7016,3,363.0
7017,10,370.0
7018,45,405.0
7019,74,434.0
7020,19,379.0
7021,23,383.0
7022,33,393.0
7023,7,367.0
7024,72,432.0
7025,87,447.0
7026,67,427.0
7027,51,411.0
7028,20,380.0
7029,19,379.0
7030,74,434.0
7031,61,421.0
7032,54,414.0
7033,62,422.0
7034,83,443.0
7035,19,379.0
7036,59,419.0
7037,34,394.0
7038,33,393.0
7039,23,383.0
7040,12,372.0
7041,7,367.0
7042,89,449.0
7043,50,410.0
7044,30,390.0
7045,78,438.0
7046,99,459.0
7047,73,433.0
7048,66,426.0
7049,52,412.0
7050,92,452.0
7051,100,460.0
7052,10,370.0
7053,86,446.0
7054,1,361.0
7055,9,369.0
7056,20,380.0
7057,60,420.0
7058,33,393.0
7059,49,409.0
7060,15,375.0
7061,30,390.0
7062,56,416.0
7063,43,403.0
7064,76,436.0
7065,35,395.0
7066,81,441.0
7067,4,364.0
7068,51,411.0
7069,42,402.0
7070,67,427.0
7071,26,386.0
7072,45,405.0
7073,46,406.0
7074,91,451.0
7075,70,430.0
7076,5,365.0
7077,72,432.0
7078,20,380.0
7079,58,418.0
7080,24,384.0
7081,35,395.0
7082,5,365.0
7083,62,422.0
7084,36,396.0
7085,63,423.0
7086,72,432.0
7087,66,426.0
7088,2,362.0
7089,30,390.0
7090,62,422.0
7091,97,457.0
7092,5,365.0
7093,11,371.0
7094,17,377.0
7095,19,379.0
7096,10,370.0
7097,15,375.0
7098,16,376.0
7099,44,404.0
7100,100,460.0
7101,42,402.0
7102,21,381.0
7103,32,392.0
7104,82,442.0
7105,9,369.0
7106,83,443.0
7107,63,423.0
7108,12,372.0
7109,87,447.0
7110,33,393.0
7111,11,371.0
7112,59,419.0
7113,99,459.0
7114,71,431.0
7115,90,450.0
7116,74,434.0
7117,97,457.0
7118,44,404.0
7119,75,435.0
7120,77,437.0
7121,13,373.0
7122,62,422.0
7123,65,425.0
7124,63,423.0
7125,96,456.0
7126,15,375.0
7127,70,430.0
7128,76,436.0
7129,88,448.0
7130,46,406.0
7131,55,415.0
7132,6,366.0
7133,24,384.0
7134,67,427.0
7135,23,383.0
7136,93,453.0
7137,75,435.0
7138,73,433.0
7139,45,405.0
7140,62,422.0
7141,44,404.0
7142,97,457.0
7143,30,390.0
7144,88,448.0
7145,49,409.0
7146,60,420.0
7147,70,430.0
7148,94,454.0
7149,49,409.0
7150,37,397.0
7151,30,390.0
7152,17,377.0
7153,70,430.0
7154,95,455.0
7155,58,418.0
7156,95,455.0
7157,73,433.0
7158,22,382.0
7159,39,399.0
7160,69,429.0
7161,43,403.0
7162,44,404.0
7163,72,432.0
7164,49,409.0
7165,26,386.0
7166,20,380.0
7167,47,407.0
7168,33,393.0
7169,7,367.0
7170,93,453.0
7171,14,374.0
7172,84,444.0
7173,91,451.0
7174,56,416.0
7175,42,402.0
7176,98,458.0
7177,72,432.0
7178,8,368.0
7179,31,391.0
7180,17,377.0
7181,76,436.0
7182,67,427.0
7183,31,391.0
7184,30,390.0
7185,80,440.0
7186,1,361.0
7187,39,399.0
7188,17,377.0
7189,76,436.0
7190,48,408.0
7191,13,373.0
7192,67,427.0
7193,37,397.0
7194,12,372.0
7195,59,419.0
7196,78,438.0
7197,77,437.0
7198,19,379.0
7199,17,377.0
7200,24,384.0
7201,95,455.0
7202,76,436.0
7203,85,445.0
7204,17,377.0
7205,52,412.0
7206,56,416.0
7207,9,369.0
7208,57,417.0
7209,89,449.0
7210,82,442.0
7211,23,383.0
7212,9,369.0
7213,87,447.0
7214,3,363.0
7215,57,417.0
7216,86,446.0
7217,75,435.0
7218,14,374.0
7219,4,364.0
7220,77,437.0
7221,28,388.0
7222,78,438.0
7223,62,422.0
7224,35,395.0
7225,57,417.0
7226,21,381.0
7227,60,420.0
7228,13,373.0
7229,19,379.0
7230,69,429.0
7231,61,421.0
7232,25,385.0
7233,82,442.0
7234,83,443.0
7235,28,388.0
7236,82,442.0
7237,44,404.0
7238,2,362.0
7239,15,375.0
7240,34,394.0
7241,69,429.0
7242,12,372.0
7243,34,394.0
7244,55,415.0
7245,55,415.0
7246,18,378.0
7247,72,432.0
7248,43,403.0
7249,77,437.0
7250,29,389.0
7251,100,460.0
7252,52,412.0
7253,15,375.0
7254,2,362.0
7255,57,417.0
7256,16,376.0
7257,97,457.0
7258,44,404.0
7259,10,370.0
7260,39,399.0
7261,94,454.0
7262,78,438.0
7263,15,375.0
7264,45,405.0
7265,2,362.0
7266,41,401.0
7267,54,414.0
7268,69,429.0
7269,64,424.0
7270,40,400.0
7271,82,442.0
7272,4,364.0
7273,66,426.0
7274,84,444.0
7275,55,415.0
7276,91,451.0
7277,75,435.0
7278,96,456.0
7279,2,362.0
7280,81,441.0
7281,14,374.0
7282,26,386.0
7283,86,446.0
7284,13,373.0
7285,37,397.0
7286,53,413.0
7287,13,373.0
7288,4,364.0
7289,54,414.0
7290,51,411.0
7291,8,368.0
7292,95,455.0
7293,86,446.0
7294,55,415.0
7295,37,397.0
7296,18,378.0
7297,45,405.0
7298,39,399.0
7299,20,380.0
7300,34,394.0
7301,43,403.0
7302,76,436.0
7303,9,369.0
7304,9,369.0
7305,100,460.0
7306,37,397.0
7307,91,451.0
7308,15,375.0
7309,45,405.0
7310,79,439.0
7311,68,428.0
7312,78,438.0
7313,62,422.0
7314,7,367.0
7315,73,433.0
7316,16,376.0
7317,23,383.0
7318,24,384.0
7319,18,378.0
7320,18,378.0
7321,23,383.0
7322,22,382.0
7323,98,458.0
7324,48,408.0
7325,95,455.0
7326,70,430.0
7327,19,379.0
7328,30,390.0
7329,52,412.0
7330,63,423.0
7331,88,448.0
7332,35,395.0
7333,46,406.0
7334,5,365.0
7335,90,450.0
7336,52,412.0
7337,24,384.0
7338,32,392.0
7339,27,387.0
7340,72,432.0
7341,49,409.0
7342,60,420.0
7343,52,412.0
7344,15,375.0
7345,11,371.0
7346,93,453.0
7347,78,438.0
7348,77,437.0
7349,82,442.0
7350,68,428.0
7351,15,375.0
7352,93,453.0
7353,60,420.0
7354,63,423.0
7355,56,416.0
7356,56,416.0
7357,31,391.0
7358,25,385.0
7359,37,397.0
7360,95,455.0
7361,86,446.0
7362,66,426.0
7363,90,450.0
7364,95,455.0
7365,18,378.0
7366,88,448.0
7367,60,420.0
7368,100,460.0
7369,42,402.0
7370,86,446.0
7371,94,454.0
7372,9,369.0
7373,92,452.0
7374,27,387.0
7375,98,458.0
7376,96,456.0
7377,1,361.0
7378,16,376.0
7379,91,451.0
7380,15,375.0
7381,91,451.0
7382,56,416.0
7383,76,436.0
7384,34,394.0
7385,94,454.0
7386,24,384.0
7387,35,395.0
7388,100,460.0
7389,69,429.0
7390,96,456.0
7391,60,420.0
7392,99,459.0
7393,31,391.0
7394,23,383.0
7395,94,454.0
7396,6,366.0
7397,57,417.0
7398,20,380.0
7399,97,457.0
7400,21,381.0
7401,64,424.0
7402,38,398.0
7403,69,429.0
7404,6,366.0
7405,3,363.0
7406,69,429.0
7407,81,441.0
7408,70,430.0
7409,10,370.0
7410,30,390.0
7411,41,401.0
7412,80,440.0
7413,76,436.0
7414,54,414.0
7415,34,394.0
7416,70,430.0
7417,37,397.0
7418,8,368.0
7419,49,409.0
7420,27,387.0
7421,71,431.0
7422,89,449.0
7423,53,413.0
7424,98,458.0
7425,85,445.0
7426,6,366.0
7427,100,460.0
7428,49,409.0
7429,14,374.0
7430,89,449.0
7431,41,401.0
7432,91,451.0
7433,57,417.0
7434,32,392.0
7435,85,445.0
7436,14,374.0
7437,15,375.0
7438,76,436.0
7439,5,365.0
7440,90,450.0
7441,27,387.0
7442,57,417.0
7443,53,413.0
7444,85,445.0
7445,46,406.0
7446,82,442.0
7447,54,414.0
7448,90,450.0
7449,36,396.0
7450,44,404.0
7451,75,435.0
7452,20,380.0
7453,43,403.0
7454,30,390.0
7455,73,433.0
7456,79,439.0
7457,6,366.0
7458,7,367.0
7459,66,426.0
7460,30,390.0
7461,75,435.0
7462,41,401.0
7463,38,398.0
7464,87,447.0
7465,93,453.0
7466,36,396.0
7467,87,447.0
7468,24,384.0
7469,98,458.0
7470,69,429.0
7471,18,378.0
7472,7,367.0
7473,13,373.0
7474,58,418.0
7475,20,380.0
7476,14,374.0
7477,85,445.0
7478,60,420.0
7479,19,379.0
7480,5,365.0
7481,79,439.0
7482,23,383.0
7483,13,373.0
7484,3,363.0
7485,44,404.0
7486,33,393.0
7487,22,382.0
7488,78,438.0
7489,71,431.0
7490,29,389.0
7491,73,433.0
7492,70,430.0
7493,18,378.0
7494,24,384.0
7495,81,441.0
7496,78,438.0
7497,34,394.0
7498,93,453.0
7499,7,367.0
7500,66,426.0
7501,76,436.0
7502,85,445.0
7503,92,452.0
7504,24,384.0
7505,62,422.0
7506,49,409.0
7507,48,408.0
7508,23,383.0
7509,41,401.0
7510,57,417.0
7511,9,369.0
7512,53,413.0
7513,56,416.0
7514,42,402.0
7515,47,407.0
7516,4,364.0
7517,91,451.0
7518,43,403.0
7519,87,447.0
7520,31,391.0
7521,36,396.0
7522,84,444.0
7523,56,416.0
7524,34,394.0
7525,65,425.0
7526,89,449.0
7527,19,379.0
7528,19,379.0
7529,88,448.0
7530,27,387.0
7531,61,421.0
7532,90,450.0
7533,20,380.0
7534,12,372.0
7535,39,399.0
7536,61,421.0
7537,91,451.0
7538,80,440.0
7539,84,444.0
7540,90,450.0
7541,67,427.0
7542,26,386.0
7543,34,394.0
7544,33,393.0
7545,91,451.0
7546,38,398.0
7547,2,362.0
7548,1,361.0
7549,39,399.0
7550,87,447.0
7551,5,365.0
7552,47,407.0
7553,15,375.0
7554,22,382.0
7555,86,446.0
7556,0,360.0
7557,43,403.0
7558,10,370.0
7559,43,403.0
7560,61,421.0
7561,42,402.0
7562,33,393.0
7563,25,385.0
7564,99,459.0
7565,26,386.0
7566,80,440.0
7567,65,425.0
7568,19,379.0
7569,60,420.0
7570,78,438.0
7571,19,379.0
7572,21,381.0
7573,50,410.0
7574,48,408.0
7575,36,396.0
7576,10,370.0
7577,96,456.0
7578,54,414.0
7579,66,426.0
7580,88,448.0
7581,78,438.0
7582,67,427.0
7583,59,419.0
7584,76,436.0
7585,54,414.0
7586,15,375.0
7587,12,372.0
7588,97,457.0
7589,46,406.0
7590,32,392.0
7591,96,456.0
7592,33,393.0
7593,13,373.0
7594,16,376.0
7595,22,382.0
7596,38,398.0
7597,18,378.0
7598,57,417.0
7599,9,369.0
7600,48,408.0
7601,41,401.0
7602,33,393.0
7603,99,459.0
7604,73,433.0
7605,69,429.0
7606,39,399.0
7607,1,361.0
7608,10,370.0
7609,75,435.0
7610,60,420.0
7611,23,383.0
7612,1,361.0
7613,1,361.0
7614,29,389.0
7615,21,381.0
7616,18,378.0
7617,21,381.0
7618,51,411.0
7619,1,361.0
7620,54,414.0
7621,29,389.0
7622,52,412.0
7623,9,369.0
7624,96,456.0
7625,66,426.0
7626,23,383.0
7627,32,392.0
7628,85,445.0
7629,94,454.0
7630,46,406.0
7631,84,444.0
7632,70,430.0
7633,2,362.0
7634,53,413.0
7635,85,445.0
7636,45,405.0
7637,90,450.0
7638,55,415.0
7639,68,428.0
7640,1,361.0
7641,54,414.0
7642,55,415.0
7643,44,404.0
7644,71,431.0
7645,55,415.0
7646,30,390.0
7647,20,380.0
7648,85,445.0
7649,90,450.0
7650,60,420.0
7651,57,417.0
7652,4,364.0
7653,17,377.0
7654,30,390.0
7655,66,426.0
7656,63,423.0
7657,5,365.0
7658,54,414.0
7659,14,374.0
7660,0,360.0
7661,48,408.0
7662,59,419.0
7663,15,375.0
7664,83,443.0
7665,64,424.0
7666,54,414.0
7667,1,361.0
7668,87,447.0
7669,60,420.0
7670,6,366.0
7671,2,362.0
7672,83,443.0
7673,23,383.0
7674,26,386.0
7675,48,408.0
7676,58,418.0
7677,68,428.0
7678,53,413.0
7679,97,457.0
7680,74,434.0
7681,75,435.0
7682,63,423.0
7683,34,394.0
7684,89,449.0
7685,18,378.0
7686,78,438.0
7687,56,416.0
7688,78,438.0
7689,78,438.0
7690,88,448.0
7691,93,453.0
7692,35,395.0
7693,75,435.0
7694,89,449.0
7695,98,458.0
7696,51,411.0
7697,12,372.0
7698,78,438.0
7699,59,419.0
7700,33,393.0
7701,13,373.0
7702,35,395.0
7703,86,446.0
7704,34,394.0
7705,66,426.0
7706,49,409.0
7707,37,397.0
7708,65,425.0
7709,10,370.0
7710,24,384.0
7711,44,404.0
7712,14,374.0
7713,86,446.0
7714,81,441.0
7715,63,423.0
7716,10,370.0
7717,72,432.0
7718,49,409.0
7719,20,380.0
7720,49,409.0
7721,98,458.0
7722,16,376.0
7723,76,436.0
7724,85,445.0
7725,52,412.0
7726,57,417.0
7727,91,451.0
7728,29,389.0
7729,30,390.0
7730,84,444.0
7731,12,372.0
7732,70,430.0
7733,77,437.0
7734,89,449.0
7735,84,444.0
7736,39,399.0
7737,80,440.0
7738,34,394.0
7739,53,413.0
7740,38,398.0
7741,56,416.0
7742,81,441.0
7743,90,450.0
7744,14,374.0
7745,10,370.0
7746,64,424.0
7747,45,405.0
7748,4,364.0
7749,40,400.0
7750,62,422.0
7751,65,425.0
7752,93,453.0
7753,98,458.0
7754,77,437.0
7755,92,452.0
7756,70,430.0
7757,58,418.0
7758,7,367.0
7759,67,427.0
7760,4,364.0
7761,48,408.0
7762,67,427.0
7763,16,376.0
7764,82,442.0
7765,53,413.0
7766,95,455.0
7767,49,409.0
7768,64,424.0
7769,25,385.0
7770,84,444.0
7771,48,408.0
7772,17,377.0
7773,17,377.0
7774,29,389.0
7775,77,437.0
7776,9,369.0
7777,58,418.0
7778,74,434.0
7779,45,405.0
7780,91,451.0
7781,27,387.0
7782,36,396.0
7783,0,360.0
7784,54,414.0
7785,56,416.0
7786,57,417.0
7787,39,399.0
7788,42,402.0
7789,30,390.0
7790,75,435.0
7791,67,427.0
7792,50,410.0
7793,4,364.0
7794,98,458.0
7795,15,375.0
7796,59,419.0
7797,0,360.0
7798,65,425.0
7799,17,377.0
7800,39,399.0
7801,7,367.0
7802,57,417.0
7803,100,460.0
7804,44,404.0
7805,81,441.0
7806,39,399.0
7807,14,374.0
7808,19,379.0
7809,28,388.0
7810,100,460.0
7811,90,450.0
7812,40,400.0
7813,92,452.0
7814,77,437.0
7815,85,445.0
7816,32,392.0
7817,65,425.0
7818,87,447.0
7819,33,393.0
7820,80,440.0
7821,43,403.0
7822,67,427.0
7823,81,441.0
7824,18,378.0
7825,6,366.0
7826,94,454.0
7827,33,393.0
7828,93,453.0
7829,48,408.0
7830,79,439.0
7831,96,456.0
7832,77,437.0
7833,71,431.0
7834,31,391.0
7835,37,397.0
7836,0,360.0
7837,58,418.0
7838,77,437.0
7839,59,419.0
7840,86,446.0
7841,72,432.0
7842,7,367.0
7843,70,430.0
7844,35,395.0
7845,55,415.0
7846,76,436.0
7847,17,377.0
7848,10,370.0
7849,10,370.0
7850,98,458.0
7851,49,409.0
7852,25,385.0
7853,23,383.0
7854,69,429.0
7855,6,366.0
7856,53,413.0
7857,56,416.0
7858,45,405.0
7859,43,403.0
7860,79,439.0
7861,49,409.0
7862,77,437.0
7863,81,441.0
7864,80,440.0
7865,46,406.0
7866,71,431.0
7867,42,402.0
7868,86,446.0
7869,11,371.0
7870,22,382.0
7871,52,412.0
7872,46,406.0
7873,100,460.0
7874,67,427.0
7875,65,425.0
7876,77,437.0
7877,17,377.0
7878,3,363.0
7879,52,412.0
