,Alice_a,out
6326,22,52.0
6327,67,97.0
6328,33,63.0
6329,1,31.0
6330,29,59.0
6331,31,61.0
6332,44,74.0
6333,60,90.0
6334,96,126.0
6335,53,83.0
6336,24,54.0
6337,10,40.0
6338,95,125.0
6339,15,45.0
6340,64,94.0
6341,77,107.0
6342,11,41.0
6343,50,80.0
6344,98,128.0
6345,76,106.0
6346,22,52.0
6347,97,127.0
6348,68,98.0
6349,93,123.0
6350,85,115.0
6351,17,47.0
6352,44,74.0
6353,76,106.0
6354,18,48.0
6355,80,110.0
6356,3,33.0
6357,52,82.0
6358,0,30.0
6359,34,64.0
6360,16,46.0
6361,61,91.0
6362,78,108.0
6363,79,109.0
6364,76,106.0
6365,27,57.0
6366,20,50.0
6367,93,123.0
6368,79,109.0
6369,8,38.0
6370,20,50.0
6371,18,48.0
6372,55,85.0
6373,68,98.0
6374,44,74.0
6375,1,31.0
6376,0,30.0
6377,69,99.0
6378,56,86.0
6379,42,72.0
6380,75,105.0
6381,73,103.0
6382,30,60.0
6383,57,87.0
6384,93,123.0
6385,45,75.0
6386,26,56.0
6387,14,44.0
6388,1,31.0
6389,36,66.0
6390,23,53.0
6391,43,73.0
6392,100,130.0
6393,83,113.0
6394,68,98.0
6395,97,127.0
6396,10,40.0
6397,44,74.0
6398,19,49.0
6399,18,48.0
6400,26,56.0
6401,7,37.0
6402,74,104.0
6403,45,75.0
6404,72,102.0
6405,21,51.0
6406,74,104.0
6407,92,122.0
6408,97,127.0
6409,38,68.0
6410,71,101.0
6411,91,121.0
6412,74,104.0
6413,78,108.0
6414,71,101.0
6415,23,53.0
6416,43,73.0
6417,79,109.0
6418,33,63.0
6419,81,111.0
6420,72,102.0
6421,51,81.0
6422,79,109.0
6423,24,54.0
6424,3,33.0
6425,17,47.0
6426,64,94.0
6427,91,121.0
6428,34,64.0
6429,96,126.0
6430,71,101.0
6431,3,33.0
6432,14,44.0
6433,92,122.0
6434,63,93.0
6435,83,113.0
6436,18,48.0
6437,6,36.0
6438,25,55.0
6439,30,60.0
6440,80,110.0
6441,15,45.0
6442,16,46.0
6443,99,129.0
6444,43,73.0
6445,95,125.0
6446,57,87.0
6447,46,76.0
6448,49,79.0
6449,25,55.0
6450,13,43.0
6451,12,42.0
6452,23,53.0
6453,59,89.0
6454,82,112.0
6455,26,56.0
6456,30,60.0
6457,12,42.0
6458,39,69.0
6459,71,101.0
6460,96,126.0
6461,44,74.0
6462,4,34.0
6463,44,74.0
6464,56,86.0
6465,79,109.0
6466,89,119.0
6467,22,52.0
6468,9,39.0
6469,21,51.0
6470,9,39.0
6471,23,53.0
6472,70,100.0
6473,40,70.0
6474,74,104.0
6475,74,104.0
6476,84,114.0
6477,67,97.0
6478,93,123.0
6479,31,61.0
6480,78,108.0
6481,55,85.0
6482,44,74.0
6483,75,105.0
6484,0,30.0
6485,38,68.0
6486,91,121.0
6487,30,60.0
6488,64,94.0
6489,32,62.0
6490,65,95.0
6491,12,42.0
6492,44,74.0
6493,51,81.0
6494,34,64.0
6495,95,125.0
6496,70,100.0
6497,18,48.0
6498,65,95.0
6499,59,89.0
6500,0,30.0
6501,62,92.0
6502,6,36.0
6503,47,77.0
6504,26,56.0
6505,11,41.0
6506,64,94.0
6507,21,51.0
6508,64,94.0
6509,15,45.0
6510,7,37.0
6511,63,93.0
6512,79,109.0
6513,6,36.0
6514,45,75.0
6515,25,55.0
6516,6,36.0
6517,43,73.0
6518,21,51.0
6519,79,109.0
6520,91,121.0
6521,80,110.0
6522,15,45.0
6523,96,126.0
6524,20,50.0
6525,38,68.0
6526,54,84.0
6527,54,84.0
6528,65,95.0
6529,56,86.0
6530,50,80.0
6531,68,98.0
6532,83,113.0
6533,0,30.0
6534,91,121.0
6535,16,46.0
6536,82,112.0
6537,75,105.0
6538,13,43.0
6539,39,69.0
6540,45,75.0
6541,56,86.0
6542,46,76.0
6543,65,95.0
6544,5,35.0
6545,90,120.0
6546,26,56.0
6547,57,87.0
6548,5,35.0
6549,71,101.0
6550,37,67.0
6551,74,104.0
6552,36,66.0
6553,36,66.0
6554,18,48.0
6555,58,88.0
6556,43,73.0
6557,60,90.0
6558,66,96.0
6559,38,68.0
6560,69,99.0
6561,49,79.0
6562,3,33.0
6563,67,97.0
6564,89,119.0
6565,67,97.0
6566,25,55.0
6567,99,129.0
6568,0,30.0
6569,6,36.0
6570,55,85.0
6571,73,103.0
6572,91,121.0
6573,6,36.0
6574,11,41.0
6575,78,108.0
6576,5,35.0
6577,85,115.0
6578,64,94.0
6579,100,130.0
6580,82,112.0
6581,97,127.0
6582,69,99.0
6583,88,118.0
6584,71,101.0
6585,75,105.0
6586,46,76.0
6587,44,74.0
6588,83,113.0
6589,91,121.0
6590,13,43.0
6591,14,44.0
6592,24,54.0
6593,16,46.0
6594,66,96.0
6595,38,68.0
6596,22,52.0
6597,24,54.0
6598,14,44.0
6599,16,46.0
6600,89,119.0
6601,74,104.0
6602,15,45.0
6603,84,114.0
6604,18,48.0
6605,92,122.0
6606,41,71.0
6607,29,59.0
6608,42,72.0
6609,87,117.0
6610,38,68.0
6611,22,52.0
6612,84,114.0
6613,21,51.0
6614,76,106.0
6615,27,57.0
6616,75,105.0
6617,37,67.0
6618,62,92.0
6619,16,46.0
6620,29,59.0
6621,60,90.0
6622,38,68.0
6623,9,39.0
6624,99,129.0
6625,15,45.0
6626,84,114.0
6627,66,96.0
6628,73,103.0
6629,27,57.0
6630,80,110.0
6631,77,107.0
6632,5,35.0
6633,8,38.0
6634,81,111.0
6635,89,119.0
6636,61,91.0
6637,88,118.0
6638,41,71.0
6639,50,80.0
6640,91,121.0
6641,19,49.0
6642,34,64.0
6643,18,48.0
6644,86,116.0
6645,10,40.0
6646,29,59.0
6647,74,104.0
6648,42,72.0
6649,46,76.0
6650,53,83.0
6651,83,113.0
6652,53,83.0
6653,27,57.0
6654,88,118.0
6655,28,58.0
6656,100,130.0
6657,17,47.0
6658,37,67.0
6659,32,62.0
6660,93,123.0
6661,9,39.0
6662,11,41.0
6663,63,93.0
6664,62,92.0
6665,66,96.0
6666,33,63.0
6667,0,30.0
6668,39,69.0
6669,39,69.0
6670,93,123.0
6671,2,32.0
6672,47,77.0
6673,8,38.0
6674,91,121.0
6675,57,87.0
6676,67,97.0
6677,10,40.0
6678,69,99.0
6679,71,101.0
6680,100,130.0
6681,37,67.0
6682,72,102.0
6683,56,86.0
6684,60,90.0
6685,34,64.0
6686,43,73.0
6687,78,108.0
6688,65,95.0
6689,62,92.0
6690,3,33.0
6691,6,36.0
6692,32,62.0
6693,73,103.0
6694,67,97.0
6695,29,59.0
6696,37,67.0
6697,74,104.0
6698,53,83.0
6699,18,48.0
6700,40,70.0
6701,65,95.0
6702,32,62.0
6703,81,111.0
6704,21,51.0
6705,13,43.0
6706,16,46.0
6707,81,111.0
6708,81,111.0
6709,99,129.0
6710,59,89.0
6711,44,74.0
6712,1,31.0
6713,26,56.0
6714,85,115.0
6715,48,78.0
6716,52,82.0
6717,50,80.0
6718,76,106.0
6719,70,100.0
6720,30,60.0
6721,46,76.0
6722,88,118.0
6723,29,59.0
6724,50,80.0
6725,0,30.0
6726,15,45.0
6727,4,34.0
6728,80,110.0
6729,75,105.0
6730,57,87.0
6731,18,48.0
6732,1,31.0
6733,25,55.0
6734,91,121.0
6735,29,59.0
6736,74,104.0
6737,95,125.0
6738,19,49.0
6739,94,124.0
6740,64,94.0
6741,29,59.0
6742,28,58.0
6743,0,30.0
6744,29,59.0
6745,29,59.0
6746,98,128.0
6747,4,34.0
6748,88,118.0
6749,66,96.0
6750,31,61.0
6751,11,41.0
6752,46,76.0
6753,87,117.0
6754,12,42.0
6755,28,58.0
6756,48,78.0
6757,25,55.0
6758,42,72.0
6759,70,100.0
6760,18,48.0
6761,43,73.0
6762,65,95.0
6763,53,83.0
6764,56,86.0
6765,29,59.0
6766,28,58.0
6767,46,76.0
6768,47,77.0
6769,89,119.0
6770,75,105.0
6771,76,106.0
6772,0,30.0
6773,21,51.0
6774,30,60.0
6775,18,48.0
6776,88,118.0
6777,37,67.0
6778,24,54.0
6779,3,33.0
6780,67,97.0
6781,11,41.0
6782,42,72.0
6783,7,37.0
6784,98,128.0
6785,35,65.0
6786,53,83.0
6787,9,39.0
6788,35,65.0
6789,83,113.0
6790,15,45.0
6791,10,40.0
6792,98,128.0
6793,20,50.0
6794,78,108.0
6795,80,110.0
6796,62,92.0
6797,3,33.0
6798,24,54.0
6799,78,108.0
6800,2,32.0
6801,18,48.0
6802,22,52.0
6803,5,35.0
6804,24,54.0
6805,32,62.0
6806,10,40.0
6807,67,97.0
6808,45,75.0
6809,9,39.0
6810,70,100.0
6811,64,94.0
6812,72,102.0
6813,82,112.0
6814,57,87.0
6815,78,108.0
6816,21,51.0
6817,9,39.0
6818,80,110.0
6819,79,109.0
6820,74,104.0
6821,29,59.0
6822,46,76.0
6823,19,49.0
6824,15,45.0
6825,39,69.0
6826,57,87.0
6827,15,45.0
6828,95,125.0
6829,92,122.0
6830,63,93.0
6831,89,119.0
6832,88,118.0
6833,54,84.0
6834,42,72.0
6835,73,103.0
6836,75,105.0
6837,54,84.0
6838,65,95.0
6839,88,118.0
6840,0,30.0
6841,19,49.0
6842,82,112.0
6843,68,98.0
6844,43,73.0
6845,16,46.0
6846,74,104.0
6847,87,117.0
6848,33,63.0
6849,39,69.0
6850,44,74.0
6851,58,88.0
6852,46,76.0
6853,52,82.0
6854,47,77.0
6855,43,73.0
6856,91,121.0
6857,38,68.0
6858,25,55.0
6859,8,38.0
6860,90,120.0
6861,44,74.0
6862,36,66.0
6863,25,55.0
6864,97,127.0
6865,100,130.0
6866,73,103.0
6867,15,45.0
6868,11,41.0
6869,75,105.0
6870,96,126.0
6871,1,31.0
6872,13,43.0
6873,39,69.0
6874,98,128.0
6875,79,109.0
6876,39,69.0
6877,70,100.0
6878,38,68.0
6879,9,39.0
6880,17,47.0
6881,54,84.0
6882,47,77.0
6883,48,78.0
6884,29,59.0
6885,11,41.0
6886,4,34.0
6887,76,106.0
6888,3,33.0
6889,57,87.0
6890,0,30.0
6891,90,120.0
6892,20,50.0
6893,88,118.0
6894,74,104.0
6895,27,57.0
6896,31,61.0
6897,62,92.0
6898,91,121.0
6899,90,120.0
6900,26,56.0
6901,12,42.0
6902,28,58.0
6903,9,39.0
6904,70,100.0
6905,86,116.0
6906,42,72.0
6907,13,43.0
6908,36,66.0
6909,85,115.0
6910,88,118.0
6911,28,58.0
6912,34,64.0
6913,77,107.0
6914,97,127.0
6915,98,128.0
6916,14,44.0
6917,34,64.0
6918,45,75.0
6919,4,34.0
6920,83,113.0
6921,22,52.0
6922,6,36.0
6923,15,45.0
6924,20,50.0
6925,44,74.0
6926,16,46.0
6927,31,61.0
6928,51,81.0
6929,31,61.0
6930,0,30.0
6931,100,130.0
6932,14,44.0
6933,18,48.0
6934,69,99.0
6935,19,49.0
6936,62,92.0
6937,8,38.0
6938,32,62.0
6939,38,68.0
6940,7,37.0
6941,7,37.0
6942,50,80.0
6943,3,33.0
6944,45,75.0
6945,100,130.0
6946,9,39.0
6947,50,80.0
6948,64,94.0
6949,76,106.0
6950,35,65.0
6951,83,113.0
6952,74,104.0
6953,2,32.0
6954,16,46.0
6955,100,130.0
6956,31,61.0
6957,50,80.0
6958,0,30.0
6959,84,114.0
6960,47,77.0
6961,98,128.0
6962,72,102.0
6963,49,79.0
6964,87,117.0
6965,92,122.0
6966,0,30.0
6967,71,101.0
6968,22,52.0
6969,30,60.0
6970,18,48.0
6971,74,104.0
6972,95,125.0
6973,28,58.0
6974,79,109.0
6975,55,85.0
6976,30,60.0
6977,50,80.0
6978,2,32.0
6979,8,38.0
6980,94,124.0
6981,28,58.0
6982,33,63.0
6983,61,91.0
6984,8,38.0
6985,81,111.0
6986,61,91.0
6987,14,44.0
6988,48,78.0
6989,42,72.0
6990,78,108.0
6991,60,90.0
6992,28,58.0
6993,8,38.0
6994,79,109.0
6995,0,30.0
6996,75,105.0
6997,25,55.0
6998,0,30.0
6999,69,99.0
7000,50,80.0
7001,21,51.0
7002,77,107.0
7003,90,120.0
7004,91,121.0
7005,52,82.0
7006,47,77.0
7007,30,60.0
7008,71,101.0
7009,85,115.0
7010,8,38.0
7011,65,95.0
7012,31,61.0
7013,48,78.0
7014,0,30.0
7015,93,123.0
7016,80,110.0
7017,83,113.0
7018,11,41.0
7019,77,107.0
7020,19,49.0
7021,76,106.0
7022,59,89.0
7023,92,122.0
7024,70,100.0
7025,51,81.0
7026,48,78.0
7027,22,52.0
7028,37,67.0
7029,58,88.0
7030,83,113.0
7031,82,112.0
7032,73,103.0
7033,46,76.0
7034,83,113.0
7035,35,65.0
7036,39,69.0
7037,2,32.0
7038,27,57.0
7039,31,61.0
7040,27,57.0
7041,73,103.0
7042,32,62.0
7043,83,113.0
7044,48,78.0
7045,71,101.0
7046,97,127.0
7047,27,57.0
7048,67,97.0
7049,98,128.0
7050,34,64.0
7051,100,130.0
7052,94,124.0
7053,77,107.0
7054,20,50.0
7055,95,125.0
7056,62,92.0
7057,63,93.0
7058,58,88.0
7059,8,38.0
7060,74,104.0
7061,46,76.0
7062,94,124.0
7063,52,82.0
7064,100,130.0
7065,96,126.0
7066,75,105.0
7067,37,67.0
7068,22,52.0
7069,24,54.0
7070,89,119.0
7071,29,59.0
7072,51,81.0
7073,86,116.0
7074,49,79.0
7075,41,71.0
7076,0,30.0
7077,66,96.0
7078,87,117.0
7079,47,77.0
7080,18,48.0
7081,44,74.0
7082,24,54.0
7083,58,88.0
7084,70,100.0
7085,57,87.0
7086,14,44.0
7087,15,45.0
7088,76,106.0
7089,97,127.0
7090,37,67.0
7091,9,39.0
7092,14,44.0
7093,48,78.0
7094,76,106.0
7095,70,100.0
7096,93,123.0
7097,89,119.0
7098,77,107.0
7099,95,125.0
7100,63,93.0
7101,99,129.0
7102,84,114.0
7103,37,67.0
7104,88,118.0
7105,76,106.0
7106,40,70.0
7107,80,110.0
7108,95,125.0
7109,34,64.0
7110,0,30.0
7111,32,62.0
7112,79,109.0
7113,13,43.0
7114,60,90.0
7115,15,45.0
7116,28,58.0
7117,32,62.0
7118,37,67.0
7119,26,56.0
7120,58,88.0
7121,43,73.0
7122,54,84.0
7123,28,58.0
7124,30,60.0
7125,28,58.0
7126,51,81.0
7127,22,52.0
7128,75,105.0
7129,89,119.0
7130,17,47.0
7131,24,54.0
7132,80,110.0
7133,33,63.0
7134,31,61.0
7135,71,101.0
7136,91,121.0
7137,61,91.0
7138,15,45.0
7139,86,116.0
7140,20,50.0
7141,17,47.0
7142,21,51.0
7143,31,61.0
7144,57,87.0
7145,42,72.0
7146,91,121.0
7147,90,120.0
7148,76,106.0
7149,28,58.0
7150,54,84.0
7151,93,123.0
7152,66,96.0
7153,49,79.0
7154,47,77.0
7155,23,53.0
7156,11,41.0
7157,73,103.0
7158,54,84.0
7159,8,38.0
7160,83,113.0
7161,0,30.0
7162,27,57.0
7163,4,34.0
7164,82,112.0
7165,2,32.0
7166,71,101.0
7167,1,31.0
7168,78,108.0
7169,61,91.0
7170,47,77.0
7171,40,70.0
7172,43,73.0
7173,100,130.0
7174,94,124.0
7175,48,78.0
7176,4,34.0
7177,15,45.0
7178,31,61.0
7179,14,44.0
7180,71,101.0
7181,29,59.0
7182,52,82.0
7183,87,117.0
7184,20,50.0
7185,3,33.0
7186,40,70.0
7187,51,81.0
7188,24,54.0
7189,81,111.0
7190,43,73.0
7191,18,48.0
7192,71,101.0
7193,10,40.0
7194,44,74.0
7195,79,109.0
7196,90,120.0
7197,50,80.0
7198,49,79.0
7199,7,37.0
7200,64,94.0
7201,16,46.0
7202,68,98.0
7203,41,71.0
7204,84,114.0
7205,96,126.0
7206,47,77.0
7207,69,99.0
7208,7,37.0
7209,33,63.0
7210,20,50.0
7211,27,57.0
7212,47,77.0
7213,68,98.0
7214,95,125.0
7215,19,49.0
7216,8,38.0
7217,31,61.0
7218,37,67.0
7219,48,78.0
7220,70,100.0
7221,0,30.0
7222,33,63.0
7223,65,95.0
7224,91,121.0
7225,43,73.0
7226,4,34.0
7227,22,52.0
7228,17,47.0
7229,73,103.0
7230,72,102.0
7231,74,104.0
7232,94,124.0
7233,99,129.0
7234,97,127.0
7235,5,35.0
7236,60,90.0
7237,19,49.0
7238,79,109.0
7239,12,42.0
7240,59,89.0
7241,92,122.0
7242,66,96.0
7243,53,83.0
7244,60,90.0
7245,96,126.0
7246,32,62.0
7247,62,92.0
7248,78,108.0
7249,24,54.0
7250,88,118.0
7251,5,35.0
7252,80,110.0
7253,42,72.0
7254,53,83.0
7255,94,124.0
7256,1,31.0
7257,64,94.0
7258,31,61.0
7259,2,32.0
7260,3,33.0
7261,87,117.0
7262,37,67.0
7263,49,79.0
7264,45,75.0
7265,17,47.0
7266,58,88.0
7267,97,127.0
7268,46,76.0
7269,100,130.0
7270,60,90.0
7271,78,108.0
7272,96,126.0
7273,5,35.0
7274,11,41.0
7275,89,119.0
7276,36,66.0
7277,75,105.0
7278,48,78.0
7279,34,64.0
7280,72,102.0
7281,78,108.0
7282,4,34.0
7283,29,59.0
7284,9,39.0
7285,92,122.0
7286,7,37.0
7287,62,92.0
7288,77,107.0
7289,21,51.0
7290,95,125.0
7291,6,36.0
7292,97,127.0
7293,0,30.0
7294,60,90.0
7295,1,31.0
7296,67,97.0
7297,41,71.0
7298,79,109.0
7299,47,77.0
7300,20,50.0
7301,84,114.0
7302,91,121.0
7303,99,129.0
7304,8,38.0
7305,22,52.0
7306,100,130.0
7307,10,40.0
7308,70,100.0
7309,78,108.0
7310,48,78.0
7311,34,64.0
7312,34,64.0
7313,98,128.0
7314,30,60.0
7315,6,36.0
7316,19,49.0
7317,90,120.0
7318,46,76.0
7319,2,32.0
7320,62,92.0
7321,71,101.0
7322,27,57.0
7323,88,118.0
7324,59,89.0
7325,52,82.0
7326,49,79.0
7327,88,118.0
7328,34,64.0
7329,66,96.0
7330,43,73.0
7331,54,84.0
7332,63,93.0
7333,31,61.0
7334,45,75.0
7335,81,111.0
7336,5,35.0
7337,0,30.0
7338,57,87.0
7339,31,61.0
7340,7,37.0
7341,15,45.0
7342,66,96.0
7343,26,56.0
7344,92,122.0
7345,43,73.0
7346,43,73.0
7347,19,49.0
7348,81,111.0
7349,29,59.0
7350,67,97.0
7351,41,71.0
7352,56,86.0
7353,5,35.0
7354,41,71.0
7355,47,77.0
7356,49,79.0
7357,86,116.0
7358,6,36.0
7359,14,44.0
7360,97,127.0
7361,12,42.0
7362,86,116.0
7363,15,45.0
7364,28,58.0
7365,75,105.0
7366,38,68.0
7367,41,71.0
7368,66,96.0
7369,3,33.0
7370,22,52.0
7371,6,36.0
7372,82,112.0
7373,95,125.0
7374,96,126.0
7375,90,120.0
7376,100,130.0
7377,39,69.0
7378,76,106.0
7379,43,73.0
7380,43,73.0
7381,68,98.0
7382,5,35.0
7383,11,41.0
7384,89,119.0
7385,56,86.0
7386,50,80.0
7387,88,118.0
7388,78,108.0
7389,51,81.0
7390,75,105.0
7391,13,43.0
7392,76,106.0
7393,66,96.0
7394,70,100.0
7395,8,38.0
7396,46,76.0
7397,3,33.0
7398,12,42.0
7399,95,125.0
7400,66,96.0
7401,21,51.0
7402,68,98.0
7403,17,47.0
7404,30,60.0
7405,32,62.0
7406,94,124.0
7407,92,122.0
7408,59,89.0
7409,90,120.0
7410,65,95.0
7411,8,38.0
7412,92,122.0
7413,47,77.0
7414,5,35.0
7415,39,69.0
7416,17,47.0
7417,53,83.0
7418,67,97.0
7419,25,55.0
7420,35,65.0
7421,41,71.0
7422,42,72.0
7423,40,70.0
7424,43,73.0
7425,89,119.0
7426,81,111.0
7427,20,50.0
7428,97,127.0
7429,64,94.0
7430,38,68.0
7431,93,123.0
7432,2,32.0
7433,40,70.0
7434,53,83.0
7435,92,122.0
7436,53,83.0
7437,59,89.0
7438,59,89.0
7439,74,104.0
7440,15,45.0
7441,27,57.0
7442,25,55.0
7443,60,90.0
7444,1,31.0
7445,58,88.0
7446,54,84.0
7447,85,115.0
7448,90,120.0
7449,18,48.0
7450,35,65.0
7451,60,90.0
7452,91,121.0
7453,39,69.0
7454,37,67.0
7455,87,117.0
7456,63,93.0
7457,0,30.0
7458,94,124.0
7459,47,77.0
7460,38,68.0
7461,38,68.0
7462,52,82.0
7463,47,77.0
7464,80,110.0
7465,71,101.0
7466,72,102.0
7467,81,111.0
7468,46,76.0
7469,42,72.0
7470,80,110.0
7471,71,101.0
7472,82,112.0
7473,39,69.0
7474,15,45.0
7475,60,90.0
7476,83,113.0
7477,53,83.0
7478,64,94.0
7479,84,114.0
7480,61,91.0
7481,13,43.0
7482,51,81.0
7483,14,44.0
7484,91,121.0
7485,65,95.0
7486,61,91.0
7487,76,106.0
7488,28,58.0
7489,12,42.0
7490,80,110.0
7491,81,111.0
7492,6,36.0
7493,24,54.0
7494,37,67.0
7495,89,119.0
7496,16,46.0
7497,93,123.0
7498,69,99.0
7499,21,51.0
7500,93,123.0
7501,64,94.0
7502,32,62.0
7503,18,48.0
7504,44,74.0
7505,66,96.0
7506,9,39.0
7507,5,35.0
7508,25,55.0
7509,4,34.0
7510,24,54.0
7511,47,77.0
7512,57,87.0
7513,38,68.0
7514,89,119.0
7515,13,43.0
7516,51,81.0
7517,4,34.0
7518,90,120.0
7519,1,31.0
7520,86,116.0
7521,0,30.0
7522,53,83.0
7523,25,55.0
7524,95,125.0
7525,45,75.0
7526,34,64.0
7527,4,34.0
7528,89,119.0
7529,40,70.0
7530,41,71.0
7531,91,121.0
7532,28,58.0
7533,96,126.0
7534,1,31.0
7535,89,119.0
7536,78,108.0
7537,50,80.0
7538,41,71.0
7539,79,109.0
7540,53,83.0
7541,71,101.0
7542,33,63.0
7543,12,42.0
7544,58,88.0
7545,19,49.0
7546,58,88.0
7547,95,125.0
7548,91,121.0
7549,26,56.0
7550,1,31.0
7551,68,98.0
7552,20,50.0
7553,9,39.0
7554,8,38.0
7555,17,47.0
7556,3,33.0
7557,23,53.0
7558,13,43.0
7559,3,33.0
7560,90,120.0
7561,19,49.0
7562,13,43.0
7563,12,42.0
7564,10,40.0
7565,91,121.0
7566,64,94.0
7567,72,102.0
7568,10,40.0
7569,29,59.0
7570,91,121.0
7571,91,121.0
7572,2,32.0
7573,20,50.0
7574,45,75.0
7575,58,88.0
7576,76,106.0
7577,13,43.0
7578,53,83.0
7579,1,31.0
7580,20,50.0
7581,89,119.0
7582,69,99.0
7583,93,123.0
7584,100,130.0
7585,13,43.0
7586,74,104.0
7587,6,36.0
7588,47,77.0
7589,54,84.0
7590,9,39.0
7591,40,70.0
7592,59,89.0
7593,80,110.0
7594,54,84.0
7595,36,66.0
7596,53,83.0
7597,27,57.0
7598,57,87.0
7599,62,92.0
7600,87,117.0
7601,25,55.0
7602,58,88.0
7603,82,112.0
7604,96,126.0
7605,43,73.0
7606,73,103.0
7607,11,41.0
7608,51,81.0
7609,64,94.0
7610,11,41.0
7611,98,128.0
7612,83,113.0
7613,35,65.0
7614,87,117.0
7615,60,90.0
7616,70,100.0
7617,73,103.0
7618,73,103.0
7619,53,83.0
7620,16,46.0
7621,25,55.0
7622,40,70.0
7623,36,66.0
7624,43,73.0
7625,73,103.0
7626,48,78.0
7627,87,117.0
7628,34,64.0
7629,0,30.0
7630,38,68.0
7631,49,79.0
7632,28,58.0
7633,60,90.0
7634,55,85.0
7635,90,120.0
7636,84,114.0
7637,67,97.0
7638,55,85.0
7639,9,39.0
7640,81,111.0
7641,22,52.0
7642,70,100.0
7643,63,93.0
7644,74,104.0
7645,87,117.0
7646,90,120.0
7647,73,103.0
7648,56,86.0
7649,75,105.0
7650,9,39.0
7651,80,110.0
7652,31,61.0
7653,82,112.0
7654,57,87.0
7655,39,69.0
7656,68,98.0
7657,91,121.0
7658,62,92.0
7659,53,83.0
7660,95,125.0
7661,26,56.0
7662,52,82.0
7663,71,101.0
7664,65,95.0
7665,66,96.0
7666,11,41.0
7667,14,44.0
7668,91,121.0
7669,19,49.0
7670,72,102.0
7671,56,86.0
7672,55,85.0
7673,87,117.0
7674,58,88.0
7675,90,120.0
7676,67,97.0
7677,36,66.0
7678,54,84.0
7679,58,88.0
7680,51,81.0
7681,66,96.0
7682,54,84.0
7683,61,91.0
7684,28,58.0
7685,41,71.0
7686,99,129.0
7687,11,41.0
7688,81,111.0
7689,51,81.0
7690,85,115.0
7691,61,91.0
7692,22,52.0
7693,45,75.0
7694,20,50.0
7695,34,64.0
7696,79,109.0
7697,17,47.0
7698,50,80.0
7699,74,104.0
7700,60,90.0
7701,85,115.0
7702,91,121.0
7703,69,99.0
7704,7,37.0
7705,33,63.0
7706,85,115.0
7707,67,97.0
7708,24,54.0
7709,68,98.0
7710,90,120.0
7711,47,77.0
7712,77,107.0
7713,68,98.0
7714,29,59.0
7715,67,97.0
7716,40,70.0
7717,95,125.0
7718,31,61.0
7719,24,54.0
7720,79,109.0
7721,60,90.0
7722,76,106.0
7723,61,91.0
7724,71,101.0
7725,77,107.0
7726,9,39.0
7727,28,58.0
7728,96,126.0
7729,93,123.0
7730,19,49.0
7731,12,42.0
7732,77,107.0
7733,42,72.0
7734,81,111.0
7735,73,103.0
7736,65,95.0
7737,88,118.0
7738,43,73.0
7739,84,114.0
7740,88,118.0
7741,76,106.0
7742,43,73.0
7743,51,81.0
7744,12,42.0
7745,61,91.0
7746,71,101.0
7747,97,127.0
7748,58,88.0
7749,13,43.0
7750,51,81.0
7751,76,106.0
7752,23,53.0
7753,37,67.0
7754,54,84.0
7755,46,76.0
7756,90,120.0
7757,38,68.0
7758,24,54.0
7759,91,121.0
7760,47,77.0
7761,61,91.0
7762,24,54.0
7763,92,122.0
7764,67,97.0
7765,15,45.0
7766,74,104.0
7767,25,55.0
7768,24,54.0
7769,86,116.0
7770,74,104.0
7771,16,46.0
7772,36,66.0
7773,49,79.0
7774,40,70.0
7775,34,64.0
7776,57,87.0
7777,19,49.0
7778,24,54.0
7779,59,89.0
7780,13,43.0
7781,36,66.0
7782,37,67.0
7783,61,91.0
7784,62,92.0
7785,1,31.0
7786,95,125.0
7787,33,63.0
7788,21,51.0
7789,18,48.0
7790,18,48.0
7791,13,43.0
7792,29,59.0
7793,15,45.0
7794,67,97.0
7795,20,50.0
7796,59,89.0
7797,72,102.0
7798,41,71.0
7799,32,62.0
7800,97,127.0
7801,86,116.0
7802,69,99.0
7803,80,110.0
7804,5,35.0
7805,29,59.0
7806,39,69.0
7807,31,61.0
7808,71,101.0
7809,55,85.0
7810,26,56.0
7811,88,118.0
7812,100,130.0
7813,46,76.0
7814,20,50.0
7815,40,70.0
7816,94,124.0
7817,77,107.0
7818,36,66.0
7819,83,113.0
7820,31,61.0
7821,34,64.0
7822,4,34.0
7823,25,55.0
7824,76,106.0
7825,72,102.0
7826,20,50.0
7827,87,117.0
7828,96,126.0
7829,60,90.0
7830,28,58.0
7831,21,51.0
7832,81,111.0
7833,93,123.0
7834,18,48.0
7835,64,94.0
7836,52,82.0
7837,38,68.0
7838,37,67.0
7839,20,50.0
7840,90,120.0
7841,63,93.0
7842,24,54.0
7843,97,127.0
7844,87,117.0
7845,85,115.0
7846,95,125.0
7847,71,101.0
7848,16,46.0
7849,98,128.0
7850,71,101.0
7851,41,71.0
7852,32,62.0
7853,67,97.0
7854,14,44.0
7855,54,84.0
7856,77,107.0
7857,95,125.0
7858,52,82.0
7859,51,81.0
7860,90,120.0
7861,35,65.0
7862,81,111.0
7863,73,103.0
7864,80,110.0
7865,83,113.0
7866,21,51.0
7867,27,57.0
7868,37,67.0
7869,58,88.0
7870,31,61.0
7871,97,127.0
7872,10,40.0
7873,64,94.0
7874,34,64.0
7875,17,47.0
7876,67,97.0
7877,22,52.0
7878,32,62.0
7879,75,105.0
